cat_index,sub_index,v_index,state,categories,subcategories,variables,policy,history_2020,current_policy_2030,current_policy_2050,repeat_policy_2030,repeat_policy_2050,core_policy_2030,core_policy_2050
2,2,8.0,DC,Labor,Employment by economic sector,Employment - Trade,other,34.65937997951114,29.080657668812876,46.83253795103299,26.849271038981996,29.406662735277536,27.164779476983895,26.305460381667544
2,2,8.0,DE,Labor,Employment by economic sector,Employment - Trade,Biden,413.92723308732604,307.3024309043242,612.9891347240475,306.56858555460366,1211.404248856169,317.1403379182836,1042.4235830028306
2,2,8.0,DE,Labor,Employment by economic sector,Employment - Trade,other,413.92723308732604,307.3024309043242,612.9891347240475,243.52743025973325,563.9943455188156,317.1403379182836,1042.4235830028306
2,2,8.0,FL,Labor,Employment by economic sector,Employment - Trade,Biden,6808.0462267486755,5024.265833544478,8447.115176530699,10485.831567720572,20994.90282801911,9817.700198641014,20076.876426417974
2,2,8.0,FL,Labor,Employment by economic sector,Employment - Trade,other,6808.0462267486755,5024.265833544478,8447.115176530699,8406.009819260873,8856.627172981525,9817.700198641014,20076.876426417974
2,2,8.0,GA,Labor,Employment by economic sector,Employment - Trade,Biden,4645.09154600498,3585.5625320227086,3894.130659902579,4034.937743205163,13391.809799566407,4084.6375744497227,13267.353735873363
2,2,8.0,GA,Labor,Employment by economic sector,Employment - Trade,other,4645.09154600498,3585.5625320227086,3894.130659902579,3231.376226190494,5937.488149555867,4084.6375744497227,13267.353735873363
2,2,8.0,HI,Labor,Employment by economic sector,Employment - Trade,Biden,416.0454155219221,344.00550004520534,227.05640420334922,326.34115362823655,131.01536614622523,322.1775990195322,95.2383953078729
2,2,8.0,HI,Labor,Employment by economic sector,Employment - Trade,other,416.0454155219221,344.00550004520534,227.05640420334922,312.83460408643396,111.71617337820526,322.1775990195322,95.2383953078729
2,2,8.0,IA,Labor,Employment by economic sector,Employment - Trade,Biden,6511.3693601899795,5564.170039207242,7142.834822802427,8955.085970181597,29479.04831109029,8745.261115558611,25145.182913470497
2,2,8.0,IA,Labor,Employment by economic sector,Employment - Trade,other,6511.3693601899795,5564.170039207242,7142.834822802427,7206.868768707479,10475.083469792686,8745.261115558611,25145.182913470497
2,2,8.0,ID,Labor,Employment by economic sector,Employment - Trade,Biden,1033.575105966057,842.496576140312,1562.667208914716,1443.4617149094142,3486.243674690421,1405.5989327488717,3001.123149149955
2,2,8.0,ID,Labor,Employment by economic sector,Employment - Trade,other,1033.575105966057,842.496576140312,1562.667208914716,1159.6112501181983,1755.6520419224526,1405.5989327488717,3001.123149149955
2,2,8.0,IL,Labor,Employment by economic sector,Employment - Trade,Biden,8322.170943490022,6313.620336026363,6971.527479406462,8068.227644561678,18745.89695165729,7843.622949109769,16173.961365670826
2,2,8.0,IL,Labor,Employment by economic sector,Employment - Trade,other,8322.170943490022,6313.620336026363,6971.527479406462,7519.069265157108,9559.782149576695,7843.622949109769,16173.961365670826
2,2,8.0,IN,Labor,Employment by economic sector,Employment - Trade,Biden,5834.486693524967,4128.855698204353,3574.0991134609612,6555.534184060894,11510.16105761812,6356.907560958506,10371.356406549998
2,2,8.0,IN,Labor,Employment by economic sector,Employment - Trade,other,5834.486693524967,4128.855698204353,3574.0991134609612,3725.543990868763,7137.608324192989,6356.907560958506,10371.356406549998
2,2,8.0,KS,Labor,Employment by economic sector,Employment - Trade,Biden,4370.304632064685,3920.0206729274305,5744.073981227382,5663.690292335969,16464.538801551294,5581.014394091547,13748.231824562423
2,2,8.0,KS,Labor,Employment by economic sector,Employment - Trade,other,4370.304632064685,3920.0206729274305,5744.073981227382,4713.45199548759,7065.841813471859,5581.014394091547,13748.231824562423
2,2,8.0,KY,Labor,Employment by economic sector,Employment - Trade,Biden,3651.154048802274,2360.8713041202877,1618.9541812600096,1641.6218661888176,1335.3718411701568,1607.9486222840012,1242.4766075189484
2,2,8.0,KY,Labor,Employment by economic sector,Employment - Trade,other,3651.154048802274,2360.8713041202877,1618.9541812600096,1636.3987870880144,2592.310000095859,1607.9486222840012,1242.4766075189484
2,2,8.0,LA,Labor,Employment by economic sector,Employment - Trade,Biden,8847.994084405336,9465.173655855946,7443.211320621521,8037.387392914157,5390.234108178033,7983.600145946404,4426.339986845538
2,2,8.0,LA,Labor,Employment by economic sector,Employment - Trade,other,8847.994084405336,9465.173655855946,7443.211320621521,8363.851549109042,5337.472042851373,7983.600145946404,4426.339986845538
2,2,8.0,MA,Labor,Employment by economic sector,Employment - Trade,Biden,4151.957336206091,2345.7720312154356,6574.906002802106,3028.471308411271,6274.0400380999345,2943.304770302053,6190.859289465916
2,2,8.0,MA,Labor,Employment by economic sector,Employment - Trade,other,4151.957336206091,2345.7720312154356,6574.906002802106,2880.1342385629173,5952.1466912153155,2943.304770302053,6190.859289465916
2,2,8.0,MD,Labor,Employment by economic sector,Employment - Trade,Biden,2322.181479498872,1652.3994054737375,2776.045067914259,2182.6493587485647,5362.966988650728,2145.8280963197126,4772.481103706015
2,2,8.0,MD,Labor,Employment by economic sector,Employment - Trade,other,2322.181479498872,1652.3994054737375,2776.045067914259,1592.6759724157678,2952.5202191604053,2145.8280963197126,4772.481103706015
2,2,8.0,ME,Labor,Employment by economic sector,Employment - Trade,Biden,832.8854542394718,668.1526523343173,935.3532394054922,1009.1385519068542,6909.448443991189,985.2867936748493,5617.186760421917
2,2,8.0,ME,Labor,Employment by economic sector,Employment - Trade,other,832.8854542394718,668.1526523343173,935.3532394054922,807.3138885371908,1197.37251357715,985.2867936748493,5617.186760421917
2,2,8.0,MI,Labor,Employment by economic sector,Employment - Trade,Biden,4582.229598782829,3295.75102157763,3400.426087664632,3709.802012703708,7533.773659382874,3788.3191821021096,6815.089743965902
2,2,8.0,MI,Labor,Employment by economic sector,Employment - Trade,other,4582.229598782829,3295.75102157763,3400.426087664632,3270.1306371514274,4477.299065983182,3788.3191821021096,6815.089743965902
2,2,8.0,MN,Labor,Employment by economic sector,Employment - Trade,Biden,3727.6792256927624,3145.8184502518557,3905.5735560682187,4474.240979729059,14637.720231611445,4391.734009855344,12566.437994488444
2,2,8.0,MN,Labor,Employment by economic sector,Employment - Trade,other,3727.6792256927624,3145.8184502518557,3905.5735560682187,3870.5309404927866,6839.360688905673,4391.734009855344,12566.437994488444
2,2,8.0,MO,Labor,Employment by economic sector,Employment - Trade,Biden,3272.6264572453947,2179.1006878928138,3981.385461837903,5141.394886243276,9524.796237684028,4937.073945535227,8604.292192771423
2,2,8.0,MO,Labor,Employment by economic sector,Employment - Trade,other,3272.6264572453947,2179.1006878928138,3981.385461837903,4327.211740707769,5377.250915520243,4937.073945535227,8604.292192771423
2,2,8.0,MS,Labor,Employment by economic sector,Employment - Trade,Biden,2676.7924787831757,2280.4740082090357,2195.9437481404175,2550.203351832083,5833.47805587571,2390.9079667359315,5563.433133153139
2,2,8.0,MS,Labor,Employment by economic sector,Employment - Trade,other,2676.7924787831757,2280.4740082090357,2195.9437481404175,2374.223827352118,2449.5912557885235,2390.9079667359315,5563.433133153139
2,2,8.0,MT,Labor,Employment by economic sector,Employment - Trade,Biden,2085.5088650785283,1437.3116052313376,1399.138671632336,1465.5576872309264,3127.7094412812785,1432.5424826480512,2562.813564021102
2,2,8.0,MT,Labor,Employment by economic sector,Employment - Trade,other,2085.5088650785283,1437.3116052313376,1399.138671632336,1228.418379236337,1598.5369502010526,1432.5424826480512,2562.813564021102
2,2,8.0,NC,Labor,Employment by economic sector,Employment - Trade,Biden,4164.113521177782,2804.969557181392,3174.2732915929914,4940.701596966241,6838.447748465316,4800.631420967893,6639.227123637517
2,2,8.0,NC,Labor,Employment by economic sector,Employment - Trade,other,4164.113521177782,2804.969557181392,3174.2732915929914,3050.982220034012,5018.633862778429,4800.631420967893,6639.227123637517
2,2,8.0,ND,Labor,Employment by economic sector,Employment - Trade,Biden,9697.548626021711,8098.894095702442,5793.756878815153,8742.198694786646,11883.962978584976,8686.789698905597,9491.877633521632
2,2,8.0,ND,Labor,Employment by economic sector,Employment - Trade,other,9697.548626021711,8098.894095702442,5793.756878815153,8206.09948639395,5456.605128357139,8686.789698905597,9491.877633521632
2,2,8.0,NE,Labor,Employment by economic sector,Employment - Trade,Biden,3154.8224233575447,2471.2926696959667,2409.5809524020997,5161.679201502155,13782.416276494414,5021.585346999333,12529.555427117735
2,2,8.0,NE,Labor,Employment by economic sector,Employment - Trade,other,3154.8224233575447,2471.2926696959667,2409.5809524020997,3461.8167438171404,4787.157478677405,5021.585346999333,12529.555427117735
2,2,8.0,NH,Labor,Employment by economic sector,Employment - Trade,Biden,753.9675021507144,577.7207364382022,616.4637860356514,599.2751345100716,4362.732156611177,598.153638758462,3845.3074509551993
2,2,8.0,NH,Labor,Employment by economic sector,Employment - Trade,other,753.9675021507144,577.7207364382022,616.4637860356514,574.2930606286974,868.01646165642,598.153638758462,3845.3074509551993
2,2,8.0,NJ,Labor,Employment by economic sector,Employment - Trade,Biden,4375.189207908356,3240.4796555181397,7019.2184094176855,3456.5546803600005,7054.863016271525,3515.425181094017,6632.497847411504
2,2,8.0,NJ,Labor,Employment by economic sector,Employment - Trade,other,4375.189207908356,3240.4796555181397,7019.2184094176855,3257.3050146382866,5640.9409347533065,3515.425181094017,6632.497847411504
2,2,8.0,NM,Labor,Employment by economic sector,Employment - Trade,Biden,7048.668613556187,6069.375774893449,5408.4455339878605,8809.63238282118,10374.871407155195,8720.837603505552,8756.32350346972
2,2,8.0,NM,Labor,Employment by economic sector,Employment - Trade,other,7048.668613556187,6069.375774893449,5408.4455339878605,8105.784539403501,6319.481337384093,8720.837603505552,8756.32350346972
2,2,8.0,NV,Labor,Employment by economic sector,Employment - Trade,Biden,1726.8413322071335,1324.3770232485913,2290.442140357918,1617.318723804941,4680.850732354173,1600.4795152789459,4528.362769474485
2,2,8.0,NV,Labor,Employment by economic sector,Employment - Trade,other,1726.8413322071335,1324.3770232485913,2290.442140357918,1812.1947600139915,2847.7608949868936,1600.4795152789459,4528.362769474485
2,2,8.0,NY,Labor,Employment by economic sector,Employment - Trade,Biden,6734.608117387708,4805.776937069109,7920.207401692893,6832.689048569317,16236.18664248169,6787.293715130131,15959.794454630006
2,2,8.0,NY,Labor,Employment by economic sector,Employment - Trade,other,6734.608117387708,4805.776937069109,7920.207401692893,5271.611840922152,11595.109696563137,6787.293715130131,15959.794454630006
2,2,8.0,OH,Labor,Employment by economic sector,Employment - Trade,Biden,6521.7600157446595,4859.0702952771535,4166.86241636458,4826.677698290626,8104.779378923117,4860.864226160114,7529.340487523299
2,2,8.0,OH,Labor,Employment by economic sector,Employment - Trade,other,6521.7600157446595,4859.0702952771535,4166.86241636458,4572.319418380191,5626.859360919351,4860.864226160114,7529.340487523299
2,2,8.0,OK,Labor,Employment by economic sector,Employment - Trade,Biden,12949.597813272256,11948.990750258079,11973.129158923655,14048.091056993424,26010.679293341258,14015.85543743594,21022.678232922226
2,2,8.0,OK,Labor,Employment by economic sector,Employment - Trade,other,12949.597813272256,11948.990750258079,11973.129158923655,12834.054239298459,11893.8057252315,14015.85543743594,21022.678232922226
2,2,8.0,OR,Labor,Employment by economic sector,Employment - Trade,Biden,3746.625749623554,2803.1043623295504,7023.690916087267,4015.6363942288026,14710.642764588238,3949.623214004464,12915.379055237549
2,2,8.0,OR,Labor,Employment by economic sector,Employment - Trade,other,3746.625749623554,2803.1043623295504,7023.690916087267,3584.2631968733867,8748.165121114946,3949.623214004464,12915.379055237549
2,2,8.0,PA,Labor,Employment by economic sector,Employment - Trade,Biden,8093.31033568259,6047.667912776635,5993.229517849562,6027.37252499788,18313.071549590706,6076.782343455449,17339.808925043508
2,2,8.0,PA,Labor,Employment by economic sector,Employment - Trade,other,8093.31033568259,6047.667912776635,5993.229517849562,5447.793578297444,6492.02763982706,6076.782343455449,17339.808925043508
2,2,8.0,RI,Labor,Employment by economic sector,Employment - Trade,Biden,508.92167045920655,306.59615902610506,543.3807500005487,437.5784806094654,594.4177791256864,434.65861484208074,595.3148801673277
2,2,8.0,RI,Labor,Employment by economic sector,Employment - Trade,other,508.92167045920655,306.59615902610506,543.3807500005487,328.5140317096186,486.1518846434325,434.65861484208074,595.3148801673277
2,2,8.0,SC,Labor,Employment by economic sector,Employment - Trade,Biden,2740.52644406763,2045.2529436012846,2464.0827244937113,8136.869261313829,8755.352893632544,7899.687206773121,8621.640603687481
2,2,8.0,SC,Labor,Employment by economic sector,Employment - Trade,other,2740.52644406763,2045.2529436012846,2464.0827244937113,3204.4771210889253,5000.065298685571,7899.687206773121,8621.640603687481
2,2,8.0,SD,Labor,Employment by economic sector,Employment - Trade,Biden,1424.1858368950782,1135.4090581185674,1104.938198350863,1500.9750152985273,3667.906830980835,1473.460439516904,3119.6469273625735
2,2,8.0,SD,Labor,Employment by economic sector,Employment - Trade,other,1424.1858368950782,1135.4090581185674,1104.938198350863,1300.4031221412304,1739.6678978933537,1473.460439516904,3119.6469273625735
2,2,8.0,TN,Labor,Employment by economic sector,Employment - Trade,Biden,2782.511576227462,1887.9579433625877,1939.7982078147318,1933.1826465969725,4875.728748521517,2014.7709723290395,4622.995394930615
2,2,8.0,TN,Labor,Employment by economic sector,Employment - Trade,other,2782.511576227462,1887.9579433625877,1939.7982078147318,1828.5376684128864,2383.654476158865,2014.7709723290395,4622.995394930615
